m6AIP_abcam_peak_181|ENSMUST00000048860.8|Mreg|ENSMUSG00000039395.8|protein_coding_Intron_1	100	100	4.661	0.04661	0.04661
m6AIP_abcam_peak_182|ENSMUST00000027379.9|Xrcc5|ENSMUSG00000026187.9|protein_coding_Intron_10	201	201	21.644	0.107682	0.107682
m6AIP_abcam_peak_183|ENSMUST00000027379.9|Xrcc5|ENSMUSG00000026187.9|protein_coding_Intron_13	182	182	66.888	0.367516	0.367516
m6AIP_abcam_peak_185|ENSMUST00000047328.10|Igfbp2|ENSMUSG00000039323.18|protein_coding_Intron_1	148	148	3.256	0.022	0.022
m6AIP_abcam_peak_186|ENSMUST00000047328.10|Igfbp2|ENSMUSG00000039323.18|protein_coding_Intron_1	138	138	55.926	0.405261	0.405261
m6AIP_abcam_peak_187|ENSMUST00000047328.10|Igfbp2|ENSMUSG00000039323.18|protein_coding_Intron_1	153	143	17.574	0.114863	0.122895
m6AIP_abcam_peak_190|ENSMUST00000113820.8|Arpc2|ENSMUSG00000006304.14|protein_coding_Intron_4	124	124	22.133	0.178492	0.178492
m6AIP_abcam_peak_203|ENSMUST00000027451.12|Epha4|ENSMUSG00000026235.14|protein_coding_Intron_3	154	154	9.023	0.0585909	0.0585909
m6AIP_abcam_peak_205|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	104	104	96.561	0.928471	0.928471
m6AIP_abcam_peak_206a|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	109	109	16.935	0.155367	0.155367
m6AIP_abcam_peak_206b|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	200	57	5.102	0.02551	0.0895088
m6AIP_SySy_peak_158a|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	241	241	31.183	0.12939	0.12939
m6AIP_SySy_peak_158b|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	172	172	5.159	0.0299942	0.0299942
m6AIP_abcam_peak_208|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	177	177	121.011	0.683678	0.683678
m6AIP_abcam_peak_209|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	137	137	2.447	0.0178613	0.0178613
m6AIP_abcam_peak_210|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	173	173	114.175	0.659971	0.659971
m6AIP_abcam_peak_211|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_5	127	88	12.001	0.0944961	0.136375
m6AIP_abcam_peak_212|ENSMUST00000190046.6|Agfg1|ENSMUSG00000026159.13|protein_coding_Intron_1	250	250	29.458	0.117832	0.117832
m6AIP_abcam_peak_214|ENSMUST00000168574.8|Pid1|ENSMUSG00000045658.16|protein_coding_Intron_1	127	127	42.854	0.337433	0.337433
m6AIP_abcam_peak_217|ENSMUST00000027421.12|Trip12|ENSMUSG00000026219.14|protein_coding_Intron_33	139	139	1.333	0.00958993	0.00958993
m6AIP_abcam_peak_218|ENSMUST00000027421.12|Trip12|ENSMUSG00000026219.14|protein_coding_Intron_1	213	126	24.962	0.117192	0.198111
m6AIP_abcam_peak_219|ENSMUST00000027421.12|Trip12|ENSMUSG00000026219.14|protein_coding_Intron_1	107	18	1.407	0.0131495	0.0781667
m6AIP_SySy_peak_165a|ENSMUST00000188699.6|Ptma|ENSMUSG00000026238.14|protein_coding_Intron_1	197	197	53.45	0.27132	0.27132
m6AIP_SySy_peak_165b|ENSMUST00000188699.6|Ptma|ENSMUSG00000026238.14|protein_coding_Intron_1	156	156	39.349	0.252237	0.252237
m6AIP_SySy_peak_165c|ENSMUST00000188699.6|Ptma|ENSMUSG00000026238.14|protein_coding_Intron_1	157	157	1.3	0.00828025	0.00828025
m6AIP_abcam_peak_228|ENSMUST00000188699.6|Ptma|ENSMUSG00000026238.14|protein_coding_Intron_4	159	159	0.135	0.000849057	0.000849057
m6AIP_SySy_peak_166|ENSMUST00000050876.13|Eif4e2|ENSMUSG00000026254.17|protein_coding_Intron_6	166	166	2.785	0.0167771	0.0167771
m6AIP_abcam_peak_235|ENSMUST00000169754.7|Inpp5d|ENSMUSG00000026288.14|protein_coding_Intron_6	175	175	5.352	0.0305829	0.0305829
m6AIP_abcam_peak_236|ENSMUST00000169754.7|Inpp5d|ENSMUSG00000026288.14|protein_coding_Intron_9	201	201	7.432	0.0369751	0.0369751
m6AIP_abcam_peak_237|ENSMUST00000113190.2|Atg16l1|ENSMUSG00000026289.15|protein_coding_Intron_10	131	131	16.508	0.126015	0.126015
m6AIP_abcam_peak_250|ENSMUST00000074945.7|Agap1|ENSMUSG00000055013.16|protein_coding_Intron_10	230	230	202.028	0.878383	0.878383
m6AIP_abcam_peak_251a|ENSMUST00000074945.7|Agap1|ENSMUSG00000055013.16|protein_coding_Intron_13	131	131	5.617	0.0428779	0.0428779
m6AIP_abcam_peak_251b|ENSMUST00000074945.7|Agap1|ENSMUSG00000055013.16|protein_coding_Intron_13	138	138	1.353	0.00980435	0.00980435
m6AIP_abcam_peak_255|ENSMUST00000027532.12|Scly|ENSMUSG00000026307.12|protein_coding_Intron_7	111	0	0	0	0
m6AIP_abcam_peak_256a|ENSMUST00000027534.12|Ilkap|ENSMUSG00000026309.14|protein_coding_Intron_1	77	77	0.603	0.00783117	0.00783117
m6AIP_abcam_peak_256b|ENSMUST00000027534.12|Ilkap|ENSMUSG00000026309.14|protein_coding_Intron_1	78	78	0.13	0.00166667	0.00166667
m6AIP_abcam_peak_258|ENSMUST00000189341.6|Traf3ip1|ENSMUSG00000034292.13|protein_coding_Intron_6	228	228	3.598	0.0157807	0.0157807
m6AIP_SySy_peak_186|ENSMUST00000027487.14|Rnpepl1|ENSMUSG00000026269.14|protein_coding_Intron_1	162	162	9.383	0.0579198	0.0579198
m6AIP_abcam_peak_262|ENSMUST00000062202.13|Sned1|ENSMUSG00000047793.13|protein_coding_Intron_16	177	177	0.204	0.00115254	0.00115254
m6AIP_abcam_peak_269|ENSMUST00000027495.14|Sept2|ENSMUSG00000026276.20|protein_coding_Intron_1	104	104	18.572	0.178577	0.178577
m6AIP_abcam_peak_269|ENSMUST00000168776.7|Sept2|ENSMUSG00000116048.1|protein_coding_Intron_1	104	104	3.177	0.0305481	0.0305481
m6AIP_SySy_peak_195|ENSMUST00000190116.6|Thap4|ENSMUSG00000026279.14|protein_coding_Intron_2	122	122	54.457	0.446369	0.446369
m6AIP_SySy_peak_200|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	152	0	0	0	0
m6AIP_SySy_peak_201|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	102	102	0.251	0.00246078	0.00246078
m6AIP_SySy_peak_201|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_30	102	0	0	0	0
m6AIP_abcam_peak_274|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	169	70	17.264	0.102154	0.246629
m6AIP_abcam_peak_274|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_30	169	169	21.727	0.128562	0.128562
m6AIP_abcam_peak_275|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	117	0	0	0	0
m6AIP_abcam_peak_275|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_22	117	117	18.816	0.160821	0.160821
m6AIP_abcam_peak_276|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	168	168	26.294	0.156512	0.156512
m6AIP_abcam_peak_276|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_22	168	168	61.731	0.367446	0.367446
m6AIP_SySy_peak_202|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	178	178	40.819	0.22932	0.22932
m6AIP_SySy_peak_202|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_22	178	0	0	0	0
m6AIP_abcam_peak_277|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_14	119	21	0.228	0.00191597	0.0108571
m6AIP_abcam_peak_278|ENSMUST00000086721.9|Relch|ENSMUSG00000026319.13|protein_coding_Intron_26	117	117	0.846	0.00723077	0.00723077
m6AIP_abcam_peak_283|ENSMUST00000010049.5|Kdsr|ENSMUSG00000009905.5|protein_coding_Intron_3	110	110	15.559	0.141445	0.141445
m6AIP_SySy_peak_212|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_2	109	0	0	0	0
m6AIP_abcam_peak_284b|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_2	155	0	0	0	0
m6AIP_abcam_peak_285|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_1	100	0	0	0	0
m6AIP_abcam_peak_286|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_1	143	143	9.419	0.0658671	0.0658671
m6AIP_abcam_peak_287|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_1	152	0	0	0	0
m6AIP_abcam_peak_289|ENSMUST00000027623.8|Tsn|ENSMUSG00000026374.14|protein_coding_Intron_5	114	114	28.738	0.252088	0.252088
m6AIP_abcam_peak_295|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_12	139	139	71.14	0.511799	0.511799
m6AIP_abcam_peak_296|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_2	250	65	2.145	0.00858	0.033
m6AIP_abcam_peak_297|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_2	248	248	3.132	0.012629	0.012629
m6AIP_abcam_peak_298|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_2	168	40	0.751	0.00447024	0.018775
m6AIP_abcam_peak_299a|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	114	114	107.22	0.940526	0.940526
m6AIP_abcam_peak_299b|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	143	143	21.354	0.149329	0.149329
m6AIP_abcam_peak_299c|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	209	209	6.007	0.0287416	0.0287416
m6AIP_abcam_peak_300|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	144	144	17.29	0.120069	0.120069
m6AIP_abcam_peak_301a|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	104	104	17.739	0.170567	0.170567
m6AIP_abcam_peak_301b|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	136	136	2.615	0.0192279	0.0192279
m6AIP_abcam_peak_307a|ENSMUST00000163147.7|Epb41l5|ENSMUSG00000026383.14|protein_coding_Intron_20	112	112	10.618	0.0948036	0.0948036
m6AIP_abcam_peak_307b|ENSMUST00000163147.7|Epb41l5|ENSMUSG00000026383.14|protein_coding_Intron_20	124	0	0	0	0
m6AIP_abcam_peak_309|ENSMUST00000064091.11|Ptpn4|ENSMUSG00000026384.13|protein_coding_Intron_8	162	162	37.117	0.229117	0.229117
m6AIP_abcam_peak_310a|ENSMUST00000064091.11|Ptpn4|ENSMUSG00000026384.13|protein_coding_Intron_5	133	0	0	0	0
m6AIP_abcam_peak_310b|ENSMUST00000064091.11|Ptpn4|ENSMUSG00000026384.13|protein_coding_Intron_5	109	0	0	0	0
m6AIP_abcam_peak_311|ENSMUST00000064091.11|Ptpn4|ENSMUSG00000026384.13|protein_coding_Intron_3	168	0	0	0	0
m6AIP_abcam_peak_316|ENSMUST00000178474.7|Actr3|ENSMUSG00000026341.16|protein_coding_Intron_8	157	157	46.549	0.29649	0.29649
m6AIP_abcam_peak_317|ENSMUST00000027587.14|Ccnt2|ENSMUSG00000026349.14|protein_coding_Intron_2	125	125	18.212	0.145696	0.145696
m6AIP_abcam_peak_320|ENSMUST00000212506.1|Rab3gap1|ENSMUSG00000036104.12|protein_coding_Intron_2	250	250	42.742	0.170968	0.170968
m6AIP_abcam_peak_323|ENSMUST00000027602.14|Dars|ENSMUSG00000026356.15|protein_coding_Intron_4	134	134	15.926	0.118851	0.118851
m6AIP_abcam_peak_324|ENSMUST00000027650.12|Cd55|ENSMUSG00000026399.12|protein_coding_Intron_7	250	250	22.375	0.0895	0.0895
m6AIP_SySy_peak_235|ENSMUST00000188520.1|Gm29427|ENSMUSG00000101904.1|protein_coding_Intron_12	146	146	35.91	0.245959	0.245959
m6AIP_SySy_peak_236a|ENSMUST00000188520.1|Gm29427|ENSMUSG00000101904.1|protein_coding_Intron_12	222	222	37.696	0.169802	0.169802
m6AIP_SySy_peak_236b|ENSMUST00000188520.1|Gm29427|ENSMUSG00000101904.1|protein_coding_Intron_12	205	205	14.864	0.0725073	0.0725073
m6AIP_abcam_peak_329|ENSMUST00000131855.1|Eif2d|ENSMUSG00000026427.16|protein_coding_Intron_14	130	130	2.875	0.0221154	0.0221154
m6AIP_abcam_peak_330|ENSMUST00000097588.8|Srgap2|ENSMUSG00000026425.15|protein_coding_Intron_4	212	212	3.298	0.0155566	0.0155566
m6AIP_abcam_peak_331|ENSMUST00000097588.8|Srgap2|ENSMUSG00000026425.15|protein_coding_Intron_2	150	150	40.936	0.272907	0.272907
m6AIP_SySy_peak_241|ENSMUST00000191034.1|Gm29103|ENSMUSG00000100037.1|lncRNA_Intron_2	250	250	44.696	0.178784	0.178784
m6AIP_SySy_peak_249|ENSMUST00000045473.15|Tmcc2|ENSMUSG00000042066.16|protein_coding_Intron_3	124	124	1.872	0.0150968	0.0150968
m6AIP_abcam_peak_337|ENSMUST00000187861.6|Nfasc|ENSMUSG00000026442.14|protein_coding_Intron_11	143	143	1.139	0.00796503	0.00796503
m6AIP_abcam_peak_339|ENSMUST00000067398.12|Mdm4|ENSMUSG00000054387.13|protein_coding_Intron_2	139	139	41.019	0.295101	0.295101
m6AIP_abcam_peak_348|ENSMUST00000191896.5|Zc3h11a|ENSMUSG00000102976.6|protein_coding_Intron_1	178	178	176.622	0.992258	0.992258
m6AIP_abcam_peak_348|ENSMUST00000027736.12|Zc3h11a|ENSMUSG00000116275.1|protein_coding_Intron_1	178	178	131.971	0.74141	0.74141
m6AIP_abcam_peak_349|ENSMUST00000191896.5|Zc3h11a|ENSMUSG00000102976.6|protein_coding_Intron_1	137	137	78.409	0.572328	0.572328
m6AIP_abcam_peak_349|ENSMUST00000027736.12|Zc3h11a|ENSMUSG00000116275.1|protein_coding_Intron_1	137	137	113.746	0.830263	0.830263
m6AIP_abcam_peak_351|ENSMUST00000168515.7|Ppfia4|ENSMUSG00000026458.13|protein_coding_Intron_23	103	103	0.67	0.00650485	0.00650485
m6AIP_abcam_peak_352|ENSMUST00000027726.13|Cyb5r1|ENSMUSG00000026456.18|protein_coding_Intron_5	122	122	0.139	0.00113934	0.00113934
