m6AIP_abcam_peak_122|ENSMUST00000027198.11|Orc2|ENSMUSG00000026037.14|protein_coding_Intron_7	116	116	34.282	0.295534	0.295534
m6AIP_abcam_peak_130|ENSMUST00000091374.8|Sumo1|ENSMUSG00000026021.15|protein_coding_Intron_2	110	0	0	0	0
m6AIP_abcam_peak_134a|ENSMUST00000160834.7|Nbeal1|ENSMUSG00000073664.11|protein_coding_Intron_7	72	0	0	0	0
m6AIP_abcam_peak_134b|ENSMUST00000160834.7|Nbeal1|ENSMUSG00000073664.11|protein_coding_Intron_7	87	0	0	0	0
m6AIP_abcam_peak_136|ENSMUST00000160834.7|Nbeal1|ENSMUSG00000073664.11|protein_coding_Intron_52	140	0	0	0	0
m6AIP_SySy_peak_102a|ENSMUST00000188618.6|Abi2|ENSMUSG00000026782.15|protein_coding_Intron_11	178	178	139.223	0.782152	0.782152
m6AIP_SySy_peak_102b|ENSMUST00000188618.6|Abi2|ENSMUSG00000026782.15|protein_coding_Intron_11	180	180	69.61	0.386722	0.386722
m6AIP_abcam_peak_155|ENSMUST00000087374.9|Adam23|ENSMUSG00000025964.15|protein_coding_Intron_2	145	145	1.733	0.0119517	0.0119517
m6AIP_abcam_peak_156|ENSMUST00000087374.9|Adam23|ENSMUSG00000025964.15|protein_coding_Intron_3	168	127	1.946	0.0115833	0.0153228
m6AIP_abcam_peak_158a|ENSMUST00000087374.9|Adam23|ENSMUSG00000025964.15|protein_coding_Intron_6	94	94	0.294	0.00312766	0.00312766
m6AIP_abcam_peak_158b|ENSMUST00000087374.9|Adam23|ENSMUSG00000025964.15|protein_coding_Intron_6	118	118	5.724	0.0485085	0.0485085
m6AIP_abcam_peak_159|ENSMUST00000087374.9|Adam23|ENSMUSG00000025964.15|protein_coding_Intron_18	192	192	1.388	0.00722917	0.00722917
m6AIP_abcam_peak_160|ENSMUST00000087374.9|Adam23|ENSMUSG00000025964.15|protein_coding_Intron_22	170	170	15.913	0.0936059	0.0936059
m6AIP_abcam_peak_164|ENSMUST00000049932.11|Creb1|ENSMUSG00000025958.14|protein_coding_Intron_4	158	158	10.805	0.0683861	0.0683861
m6AIP_abcam_peak_174|ENSMUST00000113995.1|Rpe|ENSMUSG00000026005.15|protein_coding_Intron_4	102	102	3.65	0.0357843	0.0357843
m6AIP_abcam_peak_178a|ENSMUST00000027393.7|Bard1|ENSMUSG00000026196.7|protein_coding_Intron_6	109	109	5.275	0.0483945	0.0483945
m6AIP_abcam_peak_178b|ENSMUST00000027393.7|Bard1|ENSMUSG00000026196.7|protein_coding_Intron_6	198	86	17.61	0.0889394	0.204767
m6AIP_abcam_peak_181|ENSMUST00000048860.8|Mreg|ENSMUSG00000039395.8|protein_coding_Intron_1	100	100	0.027	0.00027	0.00027
m6AIP_abcam_peak_182|ENSMUST00000027379.9|Xrcc5|ENSMUSG00000026187.9|protein_coding_Intron_10	201	201	0.746	0.00371144	0.00371144
m6AIP_abcam_peak_183|ENSMUST00000027379.9|Xrcc5|ENSMUSG00000026187.9|protein_coding_Intron_13	182	182	41.602	0.228582	0.228582
m6AIP_abcam_peak_185|ENSMUST00000047328.10|Igfbp2|ENSMUSG00000039323.18|protein_coding_Intron_1	148	148	16.701	0.112845	0.112845
m6AIP_abcam_peak_186|ENSMUST00000047328.10|Igfbp2|ENSMUSG00000039323.18|protein_coding_Intron_1	138	138	27.874	0.201986	0.201986
m6AIP_abcam_peak_187|ENSMUST00000047328.10|Igfbp2|ENSMUSG00000039323.18|protein_coding_Intron_1	153	153	36.736	0.240105	0.240105
m6AIP_abcam_peak_190|ENSMUST00000113820.8|Arpc2|ENSMUSG00000006304.14|protein_coding_Intron_4	124	124	9.126	0.0735968	0.0735968
m6AIP_abcam_peak_203|ENSMUST00000027451.12|Epha4|ENSMUSG00000026235.14|protein_coding_Intron_3	154	154	3.764	0.0244416	0.0244416
m6AIP_abcam_peak_205|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	104	104	49.957	0.480356	0.480356
m6AIP_abcam_peak_206a|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	109	109	76.114	0.698294	0.698294
m6AIP_abcam_peak_206b|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	200	200	117.315	0.586575	0.586575
m6AIP_SySy_peak_158a|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	241	241	206.558	0.857087	0.857087
m6AIP_SySy_peak_158b|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	172	172	141.05	0.820058	0.820058
m6AIP_abcam_peak_208|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	177	177	42.087	0.23778	0.23778
m6AIP_abcam_peak_209|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	137	137	5.036	0.0367591	0.0367591
m6AIP_abcam_peak_210|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_2	173	173	8.66	0.0500578	0.0500578
m6AIP_abcam_peak_211|ENSMUST00000035779.14|Acsl3|ENSMUSG00000032883.15|protein_coding_Intron_5	127	0	0	0	0
m6AIP_abcam_peak_212|ENSMUST00000190046.6|Agfg1|ENSMUSG00000026159.13|protein_coding_Intron_1	250	250	14.209	0.056836	0.056836
m6AIP_abcam_peak_214|ENSMUST00000168574.8|Pid1|ENSMUSG00000045658.16|protein_coding_Intron_1	127	0	0	0	0
m6AIP_abcam_peak_217|ENSMUST00000027421.12|Trip12|ENSMUSG00000026219.14|protein_coding_Intron_33	139	139	0.85	0.00611511	0.00611511
m6AIP_abcam_peak_218|ENSMUST00000027421.12|Trip12|ENSMUSG00000026219.14|protein_coding_Intron_1	213	213	4.388	0.0206009	0.0206009
m6AIP_abcam_peak_219|ENSMUST00000027421.12|Trip12|ENSMUSG00000026219.14|protein_coding_Intron_1	107	107	96.599	0.902794	0.902794
m6AIP_SySy_peak_165a|ENSMUST00000188699.6|Ptma|ENSMUSG00000026238.14|protein_coding_Intron_1	197	197	50.157	0.254604	0.254604
m6AIP_SySy_peak_165b|ENSMUST00000188699.6|Ptma|ENSMUSG00000026238.14|protein_coding_Intron_1	156	156	85.7	0.549359	0.549359
m6AIP_SySy_peak_165c|ENSMUST00000188699.6|Ptma|ENSMUSG00000026238.14|protein_coding_Intron_1	157	157	19.723	0.125624	0.125624
m6AIP_abcam_peak_228|ENSMUST00000188699.6|Ptma|ENSMUSG00000026238.14|protein_coding_Intron_4	159	159	1.435	0.00902516	0.00902516
m6AIP_SySy_peak_166|ENSMUST00000050876.13|Eif4e2|ENSMUSG00000026254.17|protein_coding_Intron_6	166	166	0.341	0.00205422	0.00205422
m6AIP_abcam_peak_235|ENSMUST00000169754.7|Inpp5d|ENSMUSG00000026288.14|protein_coding_Intron_6	175	175	1.149	0.00656571	0.00656571
m6AIP_abcam_peak_236|ENSMUST00000169754.7|Inpp5d|ENSMUSG00000026288.14|protein_coding_Intron_9	201	201	0.969	0.0048209	0.0048209
m6AIP_abcam_peak_237|ENSMUST00000113190.2|Atg16l1|ENSMUSG00000026289.15|protein_coding_Intron_10	131	131	81.713	0.623763	0.623763
m6AIP_abcam_peak_250|ENSMUST00000074945.7|Agap1|ENSMUSG00000055013.16|protein_coding_Intron_10	230	230	73.101	0.31783	0.31783
m6AIP_abcam_peak_251a|ENSMUST00000074945.7|Agap1|ENSMUSG00000055013.16|protein_coding_Intron_13	131	131	0.231	0.00176336	0.00176336
m6AIP_abcam_peak_251b|ENSMUST00000074945.7|Agap1|ENSMUSG00000055013.16|protein_coding_Intron_13	138	138	0.68	0.00492754	0.00492754
m6AIP_abcam_peak_255|ENSMUST00000027532.12|Scly|ENSMUSG00000026307.12|protein_coding_Intron_7	111	111	0.792	0.00713514	0.00713514
m6AIP_abcam_peak_256a|ENSMUST00000027534.12|Ilkap|ENSMUSG00000026309.14|protein_coding_Intron_1	77	77	1.279	0.0166104	0.0166104
m6AIP_abcam_peak_256b|ENSMUST00000027534.12|Ilkap|ENSMUSG00000026309.14|protein_coding_Intron_1	78	78	0.074	0.000948718	0.000948718
m6AIP_abcam_peak_258|ENSMUST00000189341.6|Traf3ip1|ENSMUSG00000034292.13|protein_coding_Intron_6	228	228	0.233	0.00102193	0.00102193
m6AIP_SySy_peak_186|ENSMUST00000027487.14|Rnpepl1|ENSMUSG00000026269.14|protein_coding_Intron_1	162	162	1.162	0.00717284	0.00717284
m6AIP_abcam_peak_262|ENSMUST00000062202.13|Sned1|ENSMUSG00000047793.13|protein_coding_Intron_16	177	177	0.304	0.00171751	0.00171751
m6AIP_abcam_peak_269|ENSMUST00000027495.14|Sept2|ENSMUSG00000026276.20|protein_coding_Intron_1	104	104	42.374	0.407442	0.407442
m6AIP_abcam_peak_269|ENSMUST00000168776.7|Sept2|ENSMUSG00000116048.1|protein_coding_Intron_1	104	104	42.374	0.407442	0.407442
m6AIP_SySy_peak_195|ENSMUST00000190116.6|Thap4|ENSMUSG00000026279.14|protein_coding_Intron_2	122	122	0.355	0.00290984	0.00290984
m6AIP_SySy_peak_200|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	152	152	13.455	0.0885197	0.0885197
m6AIP_SySy_peak_201|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	102	0	0	0	0
m6AIP_SySy_peak_201|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_30	102	0	0	0	0
m6AIP_abcam_peak_274|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	169	0	0	0	0
m6AIP_abcam_peak_274|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_30	169	0	0	0	0
m6AIP_abcam_peak_275|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	117	0	0	0	0
m6AIP_abcam_peak_275|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_22	117	0	0	0	0
m6AIP_abcam_peak_276|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	168	0	0	0	0
m6AIP_abcam_peak_276|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_22	168	0	0	0	0
m6AIP_SySy_peak_202|ENSMUST00000188743.1|Gm28403|ENSMUSG00000101214.1|lncRNA_Intron_1	178	0	0	0	0
m6AIP_SySy_peak_202|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_22	178	0	0	0	0
m6AIP_abcam_peak_277|ENSMUST00000186485.6|Pign|ENSMUSG00000056536.14|protein_coding_Intron_14	119	0	0	0	0
m6AIP_abcam_peak_278|ENSMUST00000086721.9|Relch|ENSMUSG00000026319.13|protein_coding_Intron_26	117	117	0.692	0.00591453	0.00591453
m6AIP_abcam_peak_283|ENSMUST00000010049.5|Kdsr|ENSMUSG00000009905.5|protein_coding_Intron_3	110	0	0	0	0
m6AIP_SySy_peak_212|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_2	109	0	0	0	0
m6AIP_abcam_peak_284b|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_2	155	0	0	0	0
m6AIP_abcam_peak_285|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_1	100	100	1.008	0.01008	0.01008
m6AIP_abcam_peak_286|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_1	143	143	2.013	0.0140769	0.0140769
m6AIP_abcam_peak_287|ENSMUST00000180837.1|9330185C12Rik|ENSMUSG00000097648.1|lncRNA_Intron_1	152	0	0	0	0
m6AIP_abcam_peak_289|ENSMUST00000027623.8|Tsn|ENSMUSG00000026374.14|protein_coding_Intron_5	114	114	31.361	0.275096	0.275096
m6AIP_abcam_peak_295|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_12	139	139	0.154	0.00110791	0.00110791
m6AIP_abcam_peak_296|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_2	250	250	26.29	0.10516	0.10516
m6AIP_abcam_peak_297|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_2	248	248	0.326	0.00131452	0.00131452
m6AIP_abcam_peak_298|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_2	168	168	29.409	0.175054	0.175054
m6AIP_abcam_peak_299a|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	114	114	1.925	0.016886	0.016886
m6AIP_abcam_peak_299b|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	143	143	11.498	0.0804056	0.0804056
m6AIP_abcam_peak_299c|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	209	209	38.021	0.181919	0.181919
m6AIP_abcam_peak_300|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	144	144	40.265	0.279618	0.279618
m6AIP_abcam_peak_301a|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	104	104	1.14	0.0109615	0.0109615
m6AIP_abcam_peak_301b|ENSMUST00000062483.14|Gli2|ENSMUSG00000048402.14|protein_coding_Intron_1	136	136	4.64	0.0341176	0.0341176
m6AIP_abcam_peak_307a|ENSMUST00000163147.7|Epb41l5|ENSMUSG00000026383.14|protein_coding_Intron_20	112	112	19.416	0.173357	0.173357
m6AIP_abcam_peak_307b|ENSMUST00000163147.7|Epb41l5|ENSMUSG00000026383.14|protein_coding_Intron_20	124	124	62.953	0.507685	0.507685
m6AIP_abcam_peak_309|ENSMUST00000064091.11|Ptpn4|ENSMUSG00000026384.13|protein_coding_Intron_8	162	0	0	0	0
m6AIP_abcam_peak_310a|ENSMUST00000064091.11|Ptpn4|ENSMUSG00000026384.13|protein_coding_Intron_5	133	0	0	0	0
m6AIP_abcam_peak_310b|ENSMUST00000064091.11|Ptpn4|ENSMUSG00000026384.13|protein_coding_Intron_5	109	0	0	0	0
m6AIP_abcam_peak_311|ENSMUST00000064091.11|Ptpn4|ENSMUSG00000026384.13|protein_coding_Intron_3	168	168	1.793	0.0106726	0.0106726
m6AIP_abcam_peak_316|ENSMUST00000178474.7|Actr3|ENSMUSG00000026341.16|protein_coding_Intron_8	157	157	12.181	0.077586	0.077586
m6AIP_abcam_peak_317|ENSMUST00000027587.14|Ccnt2|ENSMUSG00000026349.14|protein_coding_Intron_2	125	125	82.899	0.663192	0.663192
m6AIP_abcam_peak_320|ENSMUST00000212506.1|Rab3gap1|ENSMUSG00000036104.12|protein_coding_Intron_2	250	250	25.88	0.10352	0.10352
m6AIP_abcam_peak_323|ENSMUST00000027602.14|Dars|ENSMUSG00000026356.15|protein_coding_Intron_4	134	134	6.071	0.045306	0.045306
m6AIP_abcam_peak_324|ENSMUST00000027650.12|Cd55|ENSMUSG00000026399.12|protein_coding_Intron_7	250	250	44.495	0.17798	0.17798
m6AIP_SySy_peak_235|ENSMUST00000188520.1|Gm29427|ENSMUSG00000101904.1|protein_coding_Intron_12	146	146	9.11	0.0623973	0.0623973
m6AIP_SySy_peak_236a|ENSMUST00000188520.1|Gm29427|ENSMUSG00000101904.1|protein_coding_Intron_12	222	222	7.803	0.0351486	0.0351486
m6AIP_SySy_peak_236b|ENSMUST00000188520.1|Gm29427|ENSMUSG00000101904.1|protein_coding_Intron_12	205	205	43.108	0.210283	0.210283
m6AIP_abcam_peak_329|ENSMUST00000131855.1|Eif2d|ENSMUSG00000026427.16|protein_coding_Intron_14	130	130	2.609	0.0200692	0.0200692
m6AIP_abcam_peak_330|ENSMUST00000097588.8|Srgap2|ENSMUSG00000026425.15|protein_coding_Intron_4	212	212	8.316	0.0392264	0.0392264
m6AIP_abcam_peak_331|ENSMUST00000097588.8|Srgap2|ENSMUSG00000026425.15|protein_coding_Intron_2	150	150	13.647	0.09098	0.09098
m6AIP_SySy_peak_241|ENSMUST00000191034.1|Gm29103|ENSMUSG00000100037.1|lncRNA_Intron_2	250	250	204.521	0.818084	0.818084
m6AIP_SySy_peak_249|ENSMUST00000045473.15|Tmcc2|ENSMUSG00000042066.16|protein_coding_Intron_3	124	124	0.444	0.00358065	0.00358065
m6AIP_abcam_peak_337|ENSMUST00000187861.6|Nfasc|ENSMUSG00000026442.14|protein_coding_Intron_11	143	0	0	0	0
m6AIP_abcam_peak_339|ENSMUST00000067398.12|Mdm4|ENSMUSG00000054387.13|protein_coding_Intron_2	139	139	22.673	0.163115	0.163115
m6AIP_abcam_peak_348|ENSMUST00000191896.5|Zc3h11a|ENSMUSG00000102976.6|protein_coding_Intron_1	178	178	174.546	0.980596	0.980596
m6AIP_abcam_peak_348|ENSMUST00000027736.12|Zc3h11a|ENSMUSG00000116275.1|protein_coding_Intron_1	178	178	174.546	0.980596	0.980596
m6AIP_abcam_peak_349|ENSMUST00000191896.5|Zc3h11a|ENSMUSG00000102976.6|protein_coding_Intron_1	137	137	119.717	0.873847	0.873847
m6AIP_abcam_peak_349|ENSMUST00000027736.12|Zc3h11a|ENSMUSG00000116275.1|protein_coding_Intron_1	137	137	119.717	0.873847	0.873847
m6AIP_abcam_peak_351|ENSMUST00000168515.7|Ppfia4|ENSMUSG00000026458.13|protein_coding_Intron_23	103	103	17.873	0.173524	0.173524
m6AIP_abcam_peak_352|ENSMUST00000027726.13|Cyb5r1|ENSMUSG00000026456.18|protein_coding_Intron_5	122	122	20.434	0.167492	0.167492
m6AIP_abcam_peak_354|ENSMUST00000047714.13|Kdm5b|ENSMUSG00000042207.17|protein_coding_Intron_6	142	142	15.897	0.111951	0.111951
